Year, Month, Day, Time, Duration, Start (seconds since epoch), End (seconds since epoch)
2013, 10, 2, 11:14:00, 25:00, 1380705240, 1380706740
2013, 10, 2, 11:44:00, 25:00, 1380707040, 1380708540
2013, 10, 2, 12:24:00, 25:00, 1380709440, 1380710940
2013, 10, 2, 12:54:01, 25:00, 1380711241, 1380712741
2013, 10, 2, 13:24:00, 25:00, 1380713040, 1380714540
2013, 10, 2, 13:54:00, 25:00, 1380714840, 1380716340
2013, 10, 2, 14:34:01, 24:59, 1380717241, 1380718740
2013, 10, 2, 15:04:00, 25:00, 1380719040, 1380720540
2013, 10, 2, 15:34:00, 22:20, 1380720840, 1380722180
2013, 10, 2, 16:13:44, 25:17, 1380723224, 1380724741
2013, 10, 2, 16:44:00, 25:00, 1380725040, 1380726540
2013, 10, 2, 17:14:00, 25:00, 1380726840, 1380728340
2013, 10, 2, 17:44:01, 24:59, 1380728641, 1380730140
2013, 10, 2, 18:24:00, 25:00, 1380731040, 1380732540
2013, 10, 3, 10:05:52, 25:09, 1380787552, 1380789061
2013, 10, 3, 10:36:00, 25:00, 1380789360, 1380790860
2013, 10, 3, 11:06:01, 25:00, 1380791161, 1380792661
2013, 10, 3, 11:36:00, 25:00, 1380792960, 1380794460
2013, 10, 3, 12:25:55, 25:05, 1380795955, 1380797460
2013, 10, 3, 12:56:00, 25:00, 1380797760, 1380799260
2013, 10, 3, 13:26:01, 25:00, 1380799561, 1380801061
2013, 10, 3, 13:56:01, 24:59, 1380801361, 1380802860
2013, 10, 3, 14:36:00, 25:00, 1380803760, 1380805260
2013, 10, 3, 15:06:00, 18:13, 1380805560, 1380806653
2013, 10, 3, 16:09:08, 24:52, 1380809348, 1380810840
2013, 10, 3, 16:39:01, 25:00, 1380811141, 1380812641
2013, 10, 3, 17:09:01, 24:59, 1380812941, 1380814440
2013, 10, 3, 17:39:01, 24:59, 1380814741, 1380816240
2013, 10, 4, 10:43:27, 24:34, 1380876207, 1380877681
2013, 10, 4, 11:13:00, 25:00, 1380877980, 1380879480
2013, 10, 4, 11:43:00, 25:01, 1380879780, 1380881281
2013, 10, 4, 12:13:00, 25:00, 1380881580, 1380883080
2013, 10, 4, 12:53:00, 25:00, 1380883980, 1380885480
2013, 10, 4, 13:23:00, 25:00, 1380885780, 1380887280
2013, 10, 4, 13:53:00, 25:00, 1380887580, 1380889080
2013, 10, 4, 14:23:00, 25:00, 1380889380, 1380890880
2013, 10, 4, 16:29:59, 25:01, 1380896999, 1380898500
2013, 10, 4, 17:00:00, 25:00, 1380898800, 1380900300
2013, 10, 4, 17:30:00, 25:00, 1380900600, 1380902100
2013, 10, 4, 18:00:00, 25:00, 1380902400, 1380903900
2013, 10, 6, 16:45:00, 25:00, 1381070700, 1381072200
2013, 10, 6, 17:15:01, 24:59, 1381072501, 1381074000
2013, 9, 2, 14:57:11, 17:24, 1378126631, 1378127675
2013, 9, 18, 11:01:01, 25:00, 1379494861, 1379496361
2013, 9, 18, 11:31:01, 25:00, 1379496661, 1379498161
2013, 9, 18, 12:01:00, 25:01, 1379498460, 1379499961
2013, 9, 18, 12:31:00, 25:00, 1379500260, 1379501760
2013, 9, 18, 13:11:00, 25:00, 1379502660, 1379504160
2013, 9, 18, 13:41:00, 25:00, 1379504460, 1379505960
2013, 9, 18, 14:11:00, 25:00, 1379506260, 1379507760
2013, 9, 18, 17:14:57, 25:03, 1379517297, 1379518800
2013, 9, 18, 17:45:00, 25:00, 1379519100, 1379520600
2013, 9, 18, 18:15:01, 24:59, 1379520901, 1379522400
2013, 9, 19, 09:39:22, 24:38, 1379576362, 1379577840
2013, 9, 19, 10:09:01, 24:59, 1379578141, 1379579640
2013, 9, 19, 10:42:19, 24:41, 1379580139, 1379581620
2013, 9, 19, 11:12:00, 25:00, 1379581920, 1379583420
2013, 9, 19, 11:54:54, 25:06, 1379584494, 1379586000
2013, 9, 19, 12:25:01, 24:59, 1379586301, 1379587800
2013, 9, 19, 12:55:00, 25:00, 1379588100, 1379589600
2013, 9, 19, 13:25:00, 25:00, 1379589900, 1379591400
2013, 9, 19, 14:05:00, 25:00, 1379592300, 1379593800
2013, 9, 19, 14:35:00, 25:00, 1379594100, 1379595600
2013, 9, 19, 15:05:00, 23:01, 1379595900, 1379597281
2013, 9, 20, 09:48:21, 24:39, 1379663301, 1379664780
2013, 9, 20, 10:18:00, 25:00, 1379665080, 1379666580
2013, 9, 20, 10:48:00, 25:00, 1379666880, 1379668380
2013, 9, 20, 11:18:00, 25:00, 1379668680, 1379670180
2013, 9, 20, 12:08:12, 24:48, 1379671692, 1379673180
2013, 9, 20, 12:38:00, 25:00, 1379673480, 1379674980
2013, 9, 20, 13:08:00, 25:00, 1379675280, 1379676780
2013, 9, 20, 13:38:00, 25:00, 1379677080, 1379678580
2013, 9, 20, 14:18:00, 25:00, 1379679480, 1379680980
2013, 9, 20, 14:48:00, 25:00, 1379681280, 1379682780
2013, 9, 20, 15:18:00, 25:01, 1379683080, 1379684581
2013, 9, 21, 10:30:26, 24:34, 1379752226, 1379753700
2013, 9, 21, 11:00:00, 25:00, 1379754000, 1379755500
2013, 9, 21, 11:30:00, 25:00, 1379755800, 1379757300
2013, 9, 21, 12:00:01, 25:00, 1379757601, 1379759101
2013, 9, 21, 12:40:00, 25:01, 1379760000, 1379761501
2013, 9, 21, 13:10:01, 25:00, 1379761801, 1379763301
2013, 9, 21, 13:40:00, 25:00, 1379763600, 1379765100
2013, 9, 21, 14:10:00, 25:01, 1379765400, 1379766901
2013, 9, 21, 17:29:50, 25:10, 1379777390, 1379778900
2013, 9, 21, 18:00:00, 25:00, 1379779200, 1379780700
2013, 9, 21, 18:30:00, 25:00, 1379781000, 1379782500
2013, 9, 21, 19:00:00, 25:00, 1379782800, 1379784300
2013, 9, 21, 21:08:41, 25:19, 1379790521, 1379792040
2013, 9, 21, 21:39:00, 25:00, 1379792340, 1379793840
2013, 9, 21, 22:09:00, 18:05, 1379794140, 1379795225
2013, 9, 22, 11:14:31, 25:30, 1379841271, 1379842801
2013, 9, 22, 11:45:00, 25:00, 1379843100, 1379844600
2013, 9, 22, 12:15:00, 25:00, 1379844900, 1379846400
2013, 9, 22, 12:45:00, 21:59, 1379846700, 1379848019
2013, 9, 22, 13:57:57, 25:03, 1379851077, 1379852580
2013, 9, 22, 14:28:00, 25:00, 1379852880, 1379854380
2013, 9, 22, 14:58:00, 25:01, 1379854680, 1379856181
2013, 9, 22, 15:28:00, 25:01, 1379856480, 1379857981
2013, 9, 23, 11:27:28, 24:32, 1379928448, 1379929920
2013, 9, 23, 11:57:00, 25:00, 1379930220, 1379931720
2013, 9, 23, 12:27:00, 25:00, 1379932020, 1379933520
2013, 9, 23, 12:57:00, 25:00, 1379933820, 1379935320
2013, 9, 23, 13:37:00, 25:00, 1379936220, 1379937720
2013, 9, 23, 15:04:16, 24:44, 1379941456, 1379942940
2013, 9, 23, 15:34:00, 25:00, 1379943240, 1379944740
2013, 9, 23, 21:15:48, 25:13, 1379963748, 1379965261
2013, 9, 23, 21:46:00, 25:01, 1379965560, 1379967061
2013, 9, 24, 10:53:49, 25:11, 1380012829, 1380014340
2013, 9, 24, 11:24:00, 25:00, 1380014640, 1380016140
2013, 9, 24, 11:54:00, 25:00, 1380016440, 1380017940
2013, 9, 24, 12:24:00, 25:00, 1380018240, 1380019740
2013, 9, 24, 13:04:06, 24:54, 1380020646, 1380022140
2013, 9, 30, 10:38:21, 24:39, 1380530301, 1380531780
2013, 9, 30, 11:08:00, 25:00, 1380532080, 1380533580
2013, 9, 30, 13:38:00, 25:00, 1380541080, 1380542580
2013, 9, 30, 14:08:00, 25:00, 1380542880, 1380544380
2013, 9, 30, 14:38:01, 24:59, 1380544681, 1380546180
2013, 9, 30, 15:08:00, 25:00, 1380546480, 1380547980
2013, 9, 30, 16:38:06, 24:54, 1380551886, 1380553380
2013, 9, 30, 17:08:00, 25:00, 1380553680, 1380555180
2013, 9, 30, 17:38:00, 25:00, 1380555480, 1380556980
2013, 9, 30, 18:16:19, 24:41, 1380557779, 1380559260
2013, 9, 30, 18:46:00, 25:00, 1380559560, 1380561060
2013, 9, 30, 19:16:00, 25:00, 1380561360, 1380562860
2013, 9, 30, 19:46:00, 25:00, 1380563160, 1380564660
2013, 9, 30, 20:11:05, 24:55, 1380564665, 1380566160
2013, 10, 1, 10:55:31, 25:29, 1380617731, 1380619260
2013, 10, 1, 11:26:00, 25:00, 1380619560, 1380621060
2013, 10, 1, 11:56:00, 25:00, 1380621360, 1380622860
2013, 10, 1, 12:26:00, 25:00, 1380623160, 1380624660
2013, 10, 1, 13:06:00, 25:00, 1380625560, 1380627060
2013, 10, 1, 13:36:01, 24:59, 1380627361, 1380628860
2013, 10, 1, 14:10:43, 25:17, 1380629443, 1380630960
2013, 10, 2, 10:14:15, 24:45, 1380701655, 1380703140
2013, 10, 2, 10:44:01, 24:59, 1380703441, 1380704940
2013, 10, 2, 11:14:00, 25:00, 1380705240, 1380706740
2013, 10, 2, 11:44:00, 25:00, 1380707040, 1380708540
2013, 10, 2, 12:24:00, 25:00, 1380709440, 1380710940
2013, 10, 2, 12:54:01, 25:00, 1380711241, 1380712741
2013, 10, 2, 13:24:00, 25:00, 1380713040, 1380714540
2013, 10, 2, 13:54:00, 25:00, 1380714840, 1380716340
2013, 10, 2, 14:34:01, 24:59, 1380717241, 1380718740
2013, 10, 2, 15:04:00, 25:00, 1380719040, 1380720540
2013, 10, 2, 15:34:00, 22:20, 1380720840, 1380722180
2013, 10, 2, 16:13:44, 25:17, 1380723224, 1380724741
2013, 10, 2, 16:44:00, 25:00, 1380725040, 1380726540
2013, 10, 2, 17:14:00, 25:00, 1380726840, 1380728340
2013, 10, 2, 17:44:01, 24:59, 1380728641, 1380730140
2013, 10, 2, 18:24:00, 25:00, 1380731040, 1380732540
2013, 10, 3, 10:05:52, 25:09, 1380787552, 1380789061
2013, 10, 3, 10:36:00, 25:00, 1380789360, 1380790860
2013, 10, 3, 11:06:01, 25:00, 1380791161, 1380792661
2013, 10, 3, 11:36:00, 25:00, 1380792960, 1380794460
2013, 10, 3, 12:25:55, 25:05, 1380795955, 1380797460
2013, 10, 3, 12:56:00, 25:00, 1380797760, 1380799260
2013, 10, 3, 13:26:01, 25:00, 1380799561, 1380801061
2013, 10, 3, 13:56:01, 24:59, 1380801361, 1380802860
2013, 10, 3, 14:36:00, 25:00, 1380803760, 1380805260
2013, 10, 3, 15:06:00, 18:13, 1380805560, 1380806653
2013, 10, 3, 16:09:08, 24:52, 1380809348, 1380810840
2013, 10, 3, 16:39:01, 25:00, 1380811141, 1380812641
2013, 10, 3, 17:09:01, 24:59, 1380812941, 1380814440
2013, 10, 3, 17:39:01, 24:59, 1380814741, 1380816240
2013, 10, 4, 10:43:27, 24:34, 1380876207, 1380877681
2013, 10, 4, 11:13:00, 25:00, 1380877980, 1380879480
2013, 10, 4, 11:43:00, 25:01, 1380879780, 1380881281
2013, 10, 4, 12:13:00, 25:00, 1380881580, 1380883080
2013, 10, 4, 12:53:00, 25:00, 1380883980, 1380885480
2013, 10, 4, 13:23:00, 25:00, 1380885780, 1380887280
2013, 10, 4, 13:53:00, 25:00, 1380887580, 1380889080
2013, 10, 4, 14:23:00, 25:00, 1380889380, 1380890880
2013, 10, 4, 16:29:59, 25:01, 1380896999, 1380898500
2013, 10, 4, 17:00:00, 25:00, 1380898800, 1380900300
2013, 10, 4, 17:30:00, 25:00, 1380900600, 1380902100
2013, 10, 4, 18:00:00, 25:00, 1380902400, 1380903900
2013, 10, 6, 16:45:00, 25:00, 1381070700, 1381072200
2013, 10, 6, 17:15:01, 24:59, 1381072501, 1381074000
2013, 9, 2, 14:57:11, 17:24, 1378126631, 1378127675
2013, 9, 18, 11:01:01, 25:00, 1379494861, 1379496361
2013, 9, 18, 11:31:01, 25:00, 1379496661, 1379498161
2013, 9, 18, 12:01:00, 25:01, 1379498460, 1379499961
2013, 9, 18, 12:31:00, 25:00, 1379500260, 1379501760
2013, 9, 18, 13:11:00, 25:00, 1379502660, 1379504160
2013, 9, 18, 13:41:00, 25:00, 1379504460, 1379505960
2013, 9, 18, 14:11:00, 25:00, 1379506260, 1379507760
2013, 9, 18, 17:14:57, 25:03, 1379517297, 1379518800
2013, 9, 18, 17:45:00, 25:00, 1379519100, 1379520600
2013, 9, 18, 18:15:01, 24:59, 1379520901, 1379522400
2013, 9, 19, 09:39:22, 24:38, 1379576362, 1379577840
2013, 9, 19, 10:09:01, 24:59, 1379578141, 1379579640
2013, 9, 19, 10:42:19, 24:41, 1379580139, 1379581620
2013, 9, 19, 11:12:00, 25:00, 1379581920, 1379583420
2013, 9, 19, 11:54:54, 25:06, 1379584494, 1379586000
2013, 9, 19, 12:25:01, 24:59, 1379586301, 1379587800
2013, 9, 19, 12:55:00, 25:00, 1379588100, 1379589600
2013, 9, 19, 13:25:00, 25:00, 1379589900, 1379591400
2013, 9, 19, 14:05:00, 25:00, 1379592300, 1379593800
2013, 9, 19, 14:35:00, 25:00, 1379594100, 1379595600
2013, 9, 19, 15:05:00, 23:01, 1379595900, 1379597281
2013, 9, 20, 09:48:21, 24:39, 1379663301, 1379664780
2013, 9, 20, 10:18:00, 25:00, 1379665080, 1379666580
2013, 9, 20, 10:48:00, 25:00, 1379666880, 1379668380
2013, 9, 20, 11:18:00, 25:00, 1379668680, 1379670180
2013, 9, 20, 12:08:12, 24:48, 1379671692, 1379673180
2013, 9, 20, 12:38:00, 25:00, 1379673480, 1379674980
2013, 9, 20, 13:08:00, 25:00, 1379675280, 1379676780
2013, 9, 20, 13:38:00, 25:00, 1379677080, 1379678580
2013, 9, 20, 14:18:00, 25:00, 1379679480, 1379680980
2013, 9, 20, 14:48:00, 25:00, 1379681280, 1379682780
2013, 9, 20, 15:18:00, 25:01, 1379683080, 1379684581
2013, 9, 21, 10:30:26, 24:34, 1379752226, 1379753700
2013, 9, 21, 11:00:00, 25:00, 1379754000, 1379755500
2013, 9, 21, 11:30:00, 25:00, 1379755800, 1379757300
2013, 9, 21, 12:00:01, 25:00, 1379757601, 1379759101
2013, 9, 21, 12:40:00, 25:01, 1379760000, 1379761501
2013, 9, 21, 13:10:01, 25:00, 1379761801, 1379763301
2013, 9, 21, 13:40:00, 25:00, 1379763600, 1379765100
2013, 9, 21, 14:10:00, 25:01, 1379765400, 1379766901
2013, 9, 21, 17:29:50, 25:10, 1379777390, 1379778900
2013, 9, 21, 18:00:00, 25:00, 1379779200, 1379780700
2013, 9, 21, 18:30:00, 25:00, 1379781000, 1379782500
2013, 9, 21, 19:00:00, 25:00, 1379782800, 1379784300
2013, 9, 21, 21:08:41, 25:19, 1379790521, 1379792040
2013, 9, 21, 21:39:00, 25:00, 1379792340, 1379793840
2013, 9, 21, 22:09:00, 18:05, 1379794140, 1379795225
2013, 9, 22, 11:14:31, 25:30, 1379841271, 1379842801
2013, 9, 22, 11:45:00, 25:00, 1379843100, 1379844600
2013, 9, 22, 12:15:00, 25:00, 1379844900, 1379846400
2013, 9, 22, 12:45:00, 21:59, 1379846700, 1379848019
2013, 9, 22, 13:57:57, 25:03, 1379851077, 1379852580
2013, 9, 22, 14:28:00, 25:00, 1379852880, 1379854380
2013, 9, 22, 14:58:00, 25:01, 1379854680, 1379856181
2013, 9, 22, 15:28:00, 25:01, 1379856480, 1379857981
2013, 9, 23, 11:27:28, 24:32, 1379928448, 1379929920
2013, 9, 23, 11:57:00, 25:00, 1379930220, 1379931720
2013, 9, 23, 12:27:00, 25:00, 1379932020, 1379933520
2013, 9, 23, 12:57:00, 25:00, 1379933820, 1379935320
2013, 9, 23, 13:37:00, 25:00, 1379936220, 1379937720
2013, 9, 23, 15:04:16, 24:44, 1379941456, 1379942940
2013, 9, 23, 15:34:00, 25:00, 1379943240, 1379944740
2013, 9, 23, 21:15:48, 25:13, 1379963748, 1379965261
2013, 9, 23, 21:46:00, 25:01, 1379965560, 1379967061
2013, 9, 24, 10:53:49, 25:11, 1380012829, 1380014340
2013, 9, 24, 11:24:00, 25:00, 1380014640, 1380016140
2013, 9, 24, 11:54:00, 25:00, 1380016440, 1380017940
2013, 9, 24, 12:24:00, 25:00, 1380018240, 1380019740
2013, 9, 24, 13:04:06, 24:54, 1380020646, 1380022140
2013, 9, 30, 10:38:21, 24:39, 1380530301, 1380531780
2013, 9, 30, 11:08:00, 25:00, 1380532080, 1380533580
2013, 9, 30, 13:38:00, 25:00, 1380541080, 1380542580
2013, 9, 30, 14:08:00, 25:00, 1380542880, 1380544380
2013, 9, 30, 14:38:01, 24:59, 1380544681, 1380546180
2013, 9, 30, 15:08:00, 25:00, 1380546480, 1380547980
2013, 9, 30, 16:38:06, 24:54, 1380551886, 1380553380
2013, 9, 30, 17:08:00, 25:00, 1380553680, 1380555180
2013, 9, 30, 17:38:00, 25:00, 1380555480, 1380556980
2013, 9, 30, 18:16:19, 24:41, 1380557779, 1380559260
2013, 9, 30, 18:46:00, 25:00, 1380559560, 1380561060
2013, 9, 30, 19:16:00, 25:00, 1380561360, 1380562860
2013, 9, 30, 19:46:00, 25:00, 1380563160, 1380564660
2013, 9, 30, 20:11:05, 24:55, 1380564665, 1380566160
2013, 10, 1, 10:55:31, 25:29, 1380617731, 1380619260
2013, 10, 1, 11:26:00, 25:00, 1380619560, 1380621060
2013, 10, 1, 11:56:00, 25:00, 1380621360, 1380622860
2013, 10, 1, 12:26:00, 25:00, 1380623160, 1380624660
2013, 10, 1, 13:06:00, 25:00, 1380625560, 1380627060
2013, 10, 1, 13:36:01, 24:59, 1380627361, 1380628860
2013, 10, 1, 14:10:43, 25:17, 1380629443, 1380630960
2013, 10, 2, 10:14:15, 24:45, 1380701655, 1380703140
2013, 10, 2, 10:44:01, 24:59, 1380703441, 1380704940
2013, 10, 2, 11:14:00, 25:00, 1380705240, 1380706740
2013, 10, 2, 11:44:00, 25:00, 1380707040, 1380708540
2013, 10, 2, 12:24:00, 25:00, 1380709440, 1380710940
2013, 10, 2, 12:54:01, 25:00, 1380711241, 1380712741
2013, 10, 2, 13:24:00, 25:00, 1380713040, 1380714540
2013, 10, 2, 13:54:00, 25:00, 1380714840, 1380716340
2013, 10, 2, 14:34:01, 24:59, 1380717241, 1380718740
2013, 10, 2, 15:04:00, 25:00, 1380719040, 1380720540
2013, 10, 2, 15:34:00, 22:20, 1380720840, 1380722180
2013, 10, 2, 16:13:44, 25:17, 1380723224, 1380724741
2013, 10, 2, 16:44:00, 25:00, 1380725040, 1380726540
2013, 10, 2, 17:14:00, 25:00, 1380726840, 1380728340
2013, 10, 2, 17:44:01, 24:59, 1380728641, 1380730140
2013, 10, 2, 18:24:00, 25:00, 1380731040, 1380732540
2013, 10, 3, 10:05:52, 25:09, 1380787552, 1380789061
2013, 10, 3, 10:36:00, 25:00, 1380789360, 1380790860
2013, 10, 3, 11:06:01, 25:00, 1380791161, 1380792661
2013, 10, 3, 11:36:00, 25:00, 1380792960, 1380794460
2013, 10, 3, 12:25:55, 25:05, 1380795955, 1380797460
2013, 10, 3, 12:56:00, 25:00, 1380797760, 1380799260
2013, 10, 3, 13:26:01, 25:00, 1380799561, 1380801061
2013, 10, 3, 13:56:01, 24:59, 1380801361, 1380802860
2013, 10, 3, 14:36:00, 25:00, 1380803760, 1380805260
2013, 10, 3, 15:06:00, 18:13, 1380805560, 1380806653
2013, 10, 3, 16:09:08, 24:52, 1380809348, 1380810840
2013, 10, 3, 16:39:01, 25:00, 1380811141, 1380812641
2013, 10, 3, 17:09:01, 24:59, 1380812941, 1380814440
2013, 10, 3, 17:39:01, 24:59, 1380814741, 1380816240
2013, 10, 4, 10:43:27, 24:34, 1380876207, 1380877681
2013, 10, 4, 11:13:00, 25:00, 1380877980, 1380879480
2013, 10, 4, 11:43:00, 25:01, 1380879780, 1380881281
2013, 10, 4, 12:13:00, 25:00, 1380881580, 1380883080
2013, 10, 4, 12:53:00, 25:00, 1380883980, 1380885480
2013, 10, 4, 13:23:00, 25:00, 1380885780, 1380887280
2013, 10, 4, 13:53:00, 25:00, 1380887580, 1380889080
2013, 10, 4, 14:23:00, 25:00, 1380889380, 1380890880
2013, 10, 4, 16:29:59, 25:01, 1380896999, 1380898500
2013, 10, 4, 17:00:00, 25:00, 1380898800, 1380900300
2013, 10, 4, 17:30:00, 25:00, 1380900600, 1380902100
2013, 10, 4, 18:00:00, 25:00, 1380902400, 1380903900
2013, 10, 6, 16:45:00, 25:00, 1381070700, 1381072200
2013, 10, 6, 17:15:01, 24:59, 1381072501, 1381074000
2013, 9, 2, 14:57:11, 17:24, 1378126631, 1378127675
2013, 9, 18, 11:01:01, 25:00, 1379494861, 1379496361
2013, 9, 18, 11:31:01, 25:00, 1379496661, 1379498161
2013, 9, 18, 12:01:00, 25:01, 1379498460, 1379499961
2013, 9, 18, 12:31:00, 25:00, 1379500260, 1379501760
2013, 9, 18, 13:11:00, 25:00, 1379502660, 1379504160
2013, 9, 18, 13:41:00, 25:00, 1379504460, 1379505960
2013, 9, 18, 14:11:00, 25:00, 1379506260, 1379507760
2013, 9, 18, 17:14:57, 25:03, 1379517297, 1379518800
2013, 9, 18, 17:45:00, 25:00, 1379519100, 1379520600
2013, 9, 18, 18:15:01, 24:59, 1379520901, 1379522400
2013, 9, 19, 09:39:22, 24:38, 1379576362, 1379577840
2013, 9, 19, 10:09:01, 24:59, 1379578141, 1379579640
2013, 9, 19, 10:42:19, 24:41, 1379580139, 1379581620
2013, 9, 19, 11:12:00, 25:00, 1379581920, 1379583420
2013, 9, 19, 11:54:54, 25:06, 1379584494, 1379586000
2013, 9, 19, 12:25:01, 24:59, 1379586301, 1379587800
2013, 9, 19, 12:55:00, 25:00, 1379588100, 1379589600
2013, 9, 19, 13:25:00, 25:00, 1379589900, 1379591400
2013, 9, 19, 14:05:00, 25:00, 1379592300, 1379593800
2013, 9, 19, 14:35:00, 25:00, 1379594100, 1379595600
2013, 9, 19, 15:05:00, 23:01, 1379595900, 1379597281
2013, 9, 20, 09:48:21, 24:39, 1379663301, 1379664780
2013, 9, 20, 10:18:00, 25:00, 1379665080, 1379666580
2013, 9, 20, 10:48:00, 25:00, 1379666880, 1379668380
2013, 9, 20, 11:18:00, 25:00, 1379668680, 1379670180
2013, 9, 20, 12:08:12, 24:48, 1379671692, 1379673180
2013, 9, 20, 12:38:00, 25:00, 1379673480, 1379674980
2013, 9, 20, 13:08:00, 25:00, 1379675280, 1379676780
2013, 9, 20, 13:38:00, 25:00, 1379677080, 1379678580
2013, 9, 20, 14:18:00, 25:00, 1379679480, 1379680980
2013, 9, 20, 14:48:00, 25:00, 1379681280, 1379682780
2013, 9, 20, 15:18:00, 25:01, 1379683080, 1379684581
2013, 9, 21, 10:30:26, 24:34, 1379752226, 1379753700
2013, 9, 21, 11:00:00, 25:00, 1379754000, 1379755500
2013, 9, 21, 11:30:00, 25:00, 1379755800, 1379757300
2013, 9, 21, 12:00:01, 25:00, 1379757601, 1379759101
2013, 9, 21, 12:40:00, 25:01, 1379760000, 1379761501
2013, 9, 21, 13:10:01, 25:00, 1379761801, 1379763301
2013, 9, 21, 13:40:00, 25:00, 1379763600, 1379765100
2013, 9, 21, 14:10:00, 25:01, 1379765400, 1379766901
2013, 9, 21, 17:29:50, 25:10, 1379777390, 1379778900
2013, 9, 21, 18:00:00, 25:00, 1379779200, 1379780700
2013, 9, 21, 18:30:00, 25:00, 1379781000, 1379782500
2013, 9, 21, 19:00:00, 25:00, 1379782800, 1379784300
2013, 9, 21, 21:08:41, 25:19, 1379790521, 1379792040
2013, 9, 21, 21:39:00, 25:00, 1379792340, 1379793840
2013, 9, 21, 22:09:00, 18:05, 1379794140, 1379795225
2013, 9, 22, 11:14:31, 25:30, 1379841271, 1379842801
2013, 9, 22, 11:45:00, 25:00, 1379843100, 1379844600
2013, 9, 22, 12:15:00, 25:00, 1379844900, 1379846400
2013, 9, 22, 12:45:00, 21:59, 1379846700, 1379848019
2013, 9, 22, 13:57:57, 25:03, 1379851077, 1379852580
2013, 9, 22, 14:28:00, 25:00, 1379852880, 1379854380
2013, 9, 22, 14:58:00, 25:01, 1379854680, 1379856181
2013, 9, 22, 15:28:00, 25:01, 1379856480, 1379857981
2013, 9, 23, 11:27:28, 24:32, 1379928448, 1379929920
2013, 9, 23, 11:57:00, 25:00, 1379930220, 1379931720
2013, 9, 23, 12:27:00, 25:00, 1379932020, 1379933520
2013, 9, 23, 12:57:00, 25:00, 1379933820, 1379935320
2013, 9, 23, 13:37:00, 25:00, 1379936220, 1379937720
2013, 9, 23, 15:04:16, 24:44, 1379941456, 1379942940
2013, 9, 23, 15:34:00, 25:00, 1379943240, 1379944740
2013, 9, 23, 21:15:48, 25:13, 1379963748, 1379965261
2013, 9, 23, 21:46:00, 25:01, 1379965560, 1379967061
2013, 9, 24, 10:53:49, 25:11, 1380012829, 1380014340
2013, 9, 24, 11:24:00, 25:00, 1380014640, 1380016140
2013, 9, 24, 11:54:00, 25:00, 1380016440, 1380017940
2013, 9, 24, 12:24:00, 25:00, 1380018240, 1380019740
2013, 9, 24, 13:04:06, 24:54, 1380020646, 1380022140
2013, 9, 30, 10:38:21, 24:39, 1380530301, 1380531780
2013, 9, 30, 11:08:00, 25:00, 1380532080, 1380533580
2013, 9, 30, 13:38:00, 25:00, 1380541080, 1380542580
2013, 9, 30, 14:08:00, 25:00, 1380542880, 1380544380
2013, 9, 30, 14:38:01, 24:59, 1380544681, 1380546180
2013, 9, 30, 15:08:00, 25:00, 1380546480, 1380547980
2013, 9, 30, 16:38:06, 24:54, 1380551886, 1380553380
2013, 9, 30, 17:08:00, 25:00, 1380553680, 1380555180
2013, 9, 30, 17:38:00, 25:00, 1380555480, 1380556980
2013, 9, 30, 18:16:19, 24:41, 1380557779, 1380559260
2013, 9, 30, 18:46:00, 25:00, 1380559560, 1380561060
2013, 9, 30, 19:16:00, 25:00, 1380561360, 1380562860
2013, 9, 30, 19:46:00, 25:00, 1380563160, 1380564660
2013, 9, 30, 20:11:05, 24:55, 1380564665, 1380566160
2013, 10, 1, 10:55:31, 25:29, 1380617731, 1380619260
2013, 10, 1, 11:26:00, 25:00, 1380619560, 1380621060
2013, 10, 1, 11:56:00, 25:00, 1380621360, 1380622860
2013, 10, 1, 12:26:00, 25:00, 1380623160, 1380624660
2013, 10, 1, 13:06:00, 25:00, 1380625560, 1380627060
2013, 10, 1, 13:36:01, 24:59, 1380627361, 1380628860
2013, 10, 1, 14:10:43, 25:17, 1380629443, 1380630960
2013, 10, 2, 10:14:15, 24:45, 1380701655, 1380703140
2013, 10, 2, 10:44:01, 24:59, 1380703441, 1380704940
2013, 10, 2, 11:14:00, 25:00, 1380705240, 1380706740
2013, 10, 2, 11:44:00, 25:00, 1380707040, 1380708540
2013, 10, 2, 12:24:00, 25:00, 1380709440, 1380710940
2013, 10, 2, 12:54:01, 25:00, 1380711241, 1380712741
2013, 10, 2, 13:24:00, 25:00, 1380713040, 1380714540
2013, 10, 2, 13:54:00, 25:00, 1380714840, 1380716340
2013, 10, 2, 14:34:01, 24:59, 1380717241, 1380718740
2013, 10, 2, 15:04:00, 25:00, 1380719040, 1380720540
2013, 10, 2, 15:34:00, 22:20, 1380720840, 1380722180
2013, 10, 2, 16:13:44, 25:17, 1380723224, 1380724741
2013, 10, 2, 16:44:00, 25:00, 1380725040, 1380726540
2013, 10, 2, 17:14:00, 25:00, 1380726840, 1380728340
2013, 10, 2, 17:44:01, 24:59, 1380728641, 1380730140
2013, 10, 2, 18:24:00, 25:00, 1380731040, 1380732540
2013, 10, 3, 10:05:52, 25:09, 1380787552, 1380789061
2013, 10, 3, 10:36:00, 25:00, 1380789360, 1380790860
2013, 10, 3, 11:06:01, 25:00, 1380791161, 1380792661
2013, 10, 3, 11:36:00, 25:00, 1380792960, 1380794460
